feature,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],target
q41_aggrav_PREVIOUS_INFRINGEMENTS,-241881858416408.94,7052440.800439337,-34297609.191039324,0.0,-241881872238938.9,-241881844593878.97,power_none_flag
q41_aggrav_INTENT_NEGLIGENCE,-1088442710026683.9,5232662.721496021,-208009338.2581894,0.0,-1088442720282514.4,-1088442699770853.4,power_none_flag
q42_mitig_COOPERATION_WITH_AUTHORITY,-477992605042014.0,4613341.292063551,-103610935.06442216,0.0,-477992614083996.75,-477992596000031.25,power_none_flag
q46_vuln_CHILDREN,-103626758012751.05,6146287.90166953,-16860055.967212774,0.0,-103626770059253.97,-103626745966248.12,power_none_flag
q46_vuln_EMPLOYEES,119535100161462.23,4883203.787721866,24478826.8845172,0.0,119535090590558.69,119535109732365.78,power_none_flag
q46_vuln_FINANCIALLY_VULNERABLE,-128433327577717.02,10461509.373325504,-12276749.27149548,0.0,-128433348081898.61,-128433307073535.42,power_none_flag
q21_breach_types_count,135086703686564.3,2233965.2633944536,60469473.67538897,0.0,135086699308072.84,135086708065055.75,power_none_flag
q25_sensitive_data_count,36661678029365.13,3119366.383982788,11752924.638033615,0.0,36661671915519.37,36661684143210.9,power_none_flag
q28_mitigations_count,-112920688658626.39,4538879.946770906,-24878536.110866185,0.0,-112920697554667.61,-112920679762585.17,power_none_flag
q41_aggrav_count,225269024743529.56,3125882.991722103,72065725.21750884,0.0,225269018616911.47,225269030870147.66,power_none_flag
q42_mitig_count,112261845304379.44,2432293.0749678635,46154736.228019185,0.0,112261840537172.61,112261850071586.27,power_none_flag
q46_vuln_count,101831684204892.67,2384995.866835749,42696796.929881506,0.0,101831679530386.67,101831688879398.67,power_none_flag
q47_remedial_count,144599368277508.12,2288725.7352886917,63178984.7284908,0.0,144599363791688.12,144599372763328.12,power_none_flag
country_group_EU,-63563880128400.21,5736450.925225613,-11080697.9710892,0.0,-63563891371637.42,-63563868885163.0,power_none_flag
country_group_EU_INSTITUTION,4274600899137298.5,67381148.32421924,63439122.1498499,0.0,4274600767072674.5,4274601031201922.5,power_none_flag
country_group_NON_EEA,383066522660042.9,8521219.943643404,44954422.62886313,0.0,383066505958758.7,383066539361327.06,power_none_flag
country_group_UNKNOWN,838889404429464.2,13063026.840729374,64218608.34074692,0.0,838889378826402.1,838889430032526.4,power_none_flag
isic_section_C,-713028764917275.4,70519264.5395227,-10111120.267252032,0.0,-713028903132494.1,-713028626702056.6,power_none_flag
isic_section_D,-1404228559503155.5,68543895.41229315,-20486559.029898833,0.0,-1404228693846721.8,-1404228425159589.2,power_none_flag
isic_section_E,-1716370350816672.0,71105755.55820958,-24138275.97136765,0.0,-1716370490181392.0,-1716370211451952.0,power_none_flag
isic_section_F,-2768763217683339.0,73876960.80571438,-37478033.57754228,0.0,-2768763362479521.5,-2768763072887156.5,power_none_flag
isic_section_G,-1302939774985632.8,68087531.75417317,-19136246.261501085,0.0,-1302939908434742.8,-1302939641536522.8,power_none_flag
isic_section_H,-1375181603722726.8,68274456.89961007,-20141963.278371837,0.0,-1375181737538203.2,-1375181469907250.2,power_none_flag
isic_section_I,-2073794434388781.0,69262702.47233033,-29940997.97386968,0.0,-2073794570141183.2,-2073794298636378.8,power_none_flag
isic_section_J,-1280641491034466.5,67634545.60325116,-18934724.54959329,0.0,-1280641623595740.0,-1280641358473193.0,power_none_flag
isic_section_K,-1175576123231377.0,67739437.89197405,-17354382.613952313,0.0,-1175576255998235.5,-1175575990464518.5,power_none_flag
isic_section_L,-2859351640540904.0,69929164.58634202,-40889257.82904846,0.0,-2859351777599548.0,-2859351503482260.0,power_none_flag
isic_section_M,-3299552919836632.5,69150958.16254994,-47715216.20973822,0.0,-3299553055370020.0,-3299552784303245.0,power_none_flag
isic_section_N,-1098123552520608.8,68701535.51367767,-15983973.928821215,0.0,-1098123687173144.0,-1098123417868073.5,power_none_flag
isic_section_O,-1347723483661162.5,67640360.28293139,-19924841.884694275,0.0,-1347723616233832.5,-1347723351088492.5,power_none_flag
isic_section_P,-1425195339451643.8,68567401.66396086,-20785319.33346876,0.0,-1425195473841281.5,-1425195205062006.0,power_none_flag
isic_section_Q,-1579289426794689.0,67890406.6996849,-23262335.631317094,0.0,-1579289559857441.0,-1579289293731937.0,power_none_flag
isic_section_R,-1006621580457765.5,69183494.04721537,-14550025.180439437,0.0,-1006621716054922.1,-1006621444860608.9,power_none_flag
isic_section_S,-1557119697799293.0,68888088.90115738,-22603612.941469364,0.0,-1557119832817466.2,-1557119562781119.8,power_none_flag
isic_section_UNKNOWN,-1264422589773518.2,67529142.80044566,-18724102.473949566,0.0,-1264422722128206.0,-1264422457418830.5,power_none_flag
